text,id,pubdate
#newtwitter sucks.,2697374209,18545
"It looks strange & will take some getting used to but, all-in-all I like #NewTwitter.",2697373734,18545
#NewTwitter looks pretty #Fn crazy,2697373697,18545
Finally got the #newTwitter. Time to see what this thing is all about....,2697372768,18545
@ChrisOHara10 Let's make it official Happy Birthday coming live from @janinetoro's new twitter lol #newtwitter,2697372254,18545
OMG finally! #newtwitter hit my account. Took forever and a day...,2697372022,18545
"I'm getting addicted to @twitter. Also, I want #newtwitter please!",2697369698,18545
#newtwitter: I find the old Twitter much more pleasant and easy to read.,2697369242,18545
@paa_g #orkut ou #newtwitter amr ?,2697367467,18545
"@discollegeblog okay, #newtwitter is masking tweets of people that have already okayed me following.",2697367206,18545
yees somehow i made it go back to the old twitter :D I dont really like the #newtwitter,2697367121,18545
"aha, #newtwitter seems to use localStorage to cache things like autocomplete_friends, recent_followers ... localStorage.getItem("":USER:"")",2697366937,18545
I Love The #NewTwitter.,2697366431,18545
i love the #newtwitter :F,2697364722,18545
Why does it feel like less people are tweeting on the #newtwitter.,2697363223,18545
I have #NewTwitter! The world obvs needs to know this.,2697362692,18545
#newtwitter isn't so bad,2697362511,18545
"@LinsLleisio Just catching up on the days tweets been v busy :( Re Twitter lists, they appear to be broken in both #newtwitter & #oldtwitte",2697362181,18545
RT @TweetSmarter: How to Customize the #NewTwitter Design (for geeks): http://j.mp/bk474l,2697360848,18545
iHate Thee #NewTwitter  -__-,2697360353,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697359772,18545
"RT @RandallBeggs: Good afternoon Rick --- I RT'd @definitelydiane :D @DeanOfMusic Do you use #newtwitter - (u can reply to everyone, kinda",2697356293,18545
I hate #NewTwitter... well dislike it.,2697356024,18545
How do I RT with #newtwitter ? /:,2697354057,18545
#NewTwitter is strange.,2697352837,18545
"#Newtwitter confuses me , it keep changing the number of my followers .",2697350294,18545
How come #newtwitter doesnt tell you that you got a new DM,2697349353,18545
dunno what to say abt this #newtwitter just got the courage to use it...what do y'all think?,2697347703,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697347098,18545
@iBeliebinLerman HOW DO U GET OUT OF #NEWTWITTER?!,2697346964,18545
"@twitter something has happened to my #newtwitter, the page is blank (white) and has been for a couple of days.. what's up with that!?",2697346738,18545
"Good afternoon Rick --- I RT'd @definitelydiane :D @DeanOfMusic Do you use #newtwitter - (u can reply to everyone, kinda different..)",2697346287,18545
gostei do #newtwitter,2697345961,18545
This #newtwitter Keeps damn freezing!,2697345832,18545
Please tell me if you find someone who isn't!! ; ) RT @IamLuisGuzman Is anyone else confused with this #NewTwitter?,2697342578,18545
Who has complained about the new twitter?  Love the #newtwitter,2697341251,18545
RT @fc_codyBRASIL: Quem tem o #newtwitter da RT,2697340315,18545
not liking the #newtwitter -_____-'',2697339436,18545
finally got #newtwitter!!!,2697339190,18545
RT @vickyvette: The thought of a permanent switch to #newtwitter is making me twitch..,2697339169,18545
#withoutmy #newtwitter I would be just fine with the #oldtwitter.,2697338746,18545
vou tentar usar o #newtwitter,2697338574,18545
"Also? #newtwitter works at work, but not at home. So strange.",2697338452,18545
How to use Twitter Lists #NewTwitter http://t.co/XXVnfvV via @support,2697338293,18545
i like tha #NewTwitter,2697337596,18545
well i guess ima be retweeting the manual way by copying & pasting. stupid #newtwitter. :P,2697337459,18545
".@stephencelis ""."" refreshes tweets and jumps you to the top. I think that's a new keyboard shortcut #newtwitter.",2697336016,18545
This #newtwitter shit got tooooo much going on. FML,2697333357,18545
Quem tem o #newtwitter da RT,2697332755,18545
"Got new #newtwitter,  I like it, MINUS the the way scroll works. Scrolling the browser window doesn't scroll entire page? WTF?",2697332532,18545
hmmm just got the #newtwitter ; its okay,2697331111,18545
"#NewTwitter , hehe",2697329333,18545
i've decided i like #newtwitter so far,2697327990,18545
Trying out this #NewTwitter,2697327636,18545
for all the people who worked for hours and hours on their twitter background.. #newtwitter focks it up doesnt. haha. unlucky.,2697326188,18545
#newtwitter,2697324957,18545
owwwwwwwwwwwww el #Newtwitter INCREIBLEEEEEE!!!!!,2697324242,18545
RT @TweetSmarter: How to Customize the #NewTwitter Design (for geeks): http://j.mp/bk474l,2697324117,18545
I think I like the #newtwitter.  Reminds me of their i Pad app.,2697321391,18545
Did someone say #newtwitter ?,2697319499,18545
The #newtwitter slows everything down :|,2697319286,18545
Trying out #newtwitter- its a bit weird! x,2697317204,18545
Yay finaly got #newTwitter,2697316917,18545
finally got #newtwitter !!!!!,2697315670,18545
maybe it's only me but I absolutely don't like the #NewTwitter design so I'm still using the #OldTwitter design as long as possible  :),2697315614,18545
1st new thing I like in #NewTwitter is when clicking on a page to see if I wanted to follow it showed on the side. No wait for page loading,2697314742,18545
RT @TweetSmarter: How to Customize the #NewTwitter Design (for geeks): http://j.mp/bk474l,2697313379,18545
My #newtwitter keeps screwing up with Fluid App. Grr,2697313335,18545
Is anyone else confused with this #NewTwitter?,2697312733,18545
am lovin d #newtwitter,2697312500,18545
having problems creating new list #newtwitter #fail #orisitme?,2697311092,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697311051,18545
@ScrubsFan23 LOL The #newtwitter made me send you a new request  hahahaha,2697310004,18545
do not like #NewTwitter,2697309315,18545
#Newtwitter is so wack ... It takes forever for yur new tweets to load & mentions . #Fail,2697307598,18545
the #newtwitter is #hellabitchen,2697306294,18545
haha.........  #newTwitter,2697305937,18545
google chrome handles the #newtwitter SO much better,2697303324,18545
OK. Donc le #NewTwitter sucks. Absolument pas sexy.,2697303008,18545
eugh I don't like the #newtwitter at all! :(,2697302920,18545
It has only taken my a week of #newtwitter to work out what that little speech bubble in the corner means. #proud,2697302247,18545
#NewTwitter you suck sometimes,2697301312,18545
RT @GabbyQuinteros: Love you guys! You guys get me in the mood. Retweet this #newtwitter pic if You Like It #nsfw http://yfrog.com/mc8zyj,2697300105,18545
"#NewTwitter looks really nice...now, I just have to learn how to re-align my insignia.",2697299891,18545
don't like this #newtwitter,2697299524,18545
Love the #newtwitter,2697298142,18545
Its SO much easier to make money with #newtwitter! http://bit.ly/cP31Go,2697297214,18545
Feels special now he has the #newtwitter. Or am I like the last person to get it?,2697296912,18545
"I finally put some time to test and explore the #newtwitter, and I'm starting to think I like it, a lot..",2697296843,18545
I just got the #NewTwitter,2697295826,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697294848,18545
I dont like this #NewTwitter because makes a stalker's job MUCH easier and thats not good...,2697294263,18545
Too bad most of my background pic is covered up now. #newtwitter,2697293690,18545
"Oh, hello #newtwitter!  It's about damn time!",2697292001,18545
"con #newtwitter, parece q no me gusta muxo",2697291056,18545
@Leila_Bent Gosh it's annoying that #newtwitter doesn't put a number next to messages so I don't see I get some new ones! Gonna check it!,2697288697,18545
RT @GabbyQuinteros: Love you guys! You guys get me in the mood. Retweet this #newtwitter pic if You Like It #nsfw http://yfrog.com/mc8zyj,2697288363,18545
how the hell do you retweet on #newtwitter? it wont show up. help?,2697286739,18545
@missjacquerae have you gotten the #newtwitter yet,2697285793,18545
Quem tem e usa o #NewTwitter ?,2697284308,18545
"so, is anyone NOT using #newtwitter?",2697283716,18545
the #NewTwitter is kinda cool :P,2697283126,18545
im liking this #NewTwitter,2697282494,18545
juzt got the #newtwitter :),2697281690,18545
RT @JusAssJuicy the #newtwitter SUCKS DICK! < no it doesn't ! you are so crazy,2697281237,18545
"okay, one thing I hate about #newtwitter - it doesn't show what time the tweets are at anymore. >:| GRR",2697281104,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697280036,18545
"No se, pero me gusta mas mi Tweetdeck que el #newtwitter",2697278644,18545
hey #newtwitter show us netbook users some love and make the lil pop up thingy usable if it demands its own separate scroll bar! k thx!!,2697277716,18545
probando #newtwitter,2697277366,18545
Liking #NewTwitter a lot! Considering dropping #Facebook from my life soon!,2697276975,18545
#NewTwitter,2697273542,18545
#newtwitter has an odd layout :$,2697273258,18545
"@chadengle I love #newtwitter. Once I figured-out the value of the interactions, I spend 4x more time here. Tweetie desktop is now dusty.",2697272684,18545
I love the #NewTwitter !!!!!!!!!!!!!!!!!,2697272123,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697271831,18545
the #newtwitter is alright but its abit too much onda eyes,2697270545,18545
RT @GabbyQuinteros: New #pic #withoutmy panties for my #newtwitter followers. Its really craving some loving #nsfw RT http://yfrog.com/mj7j,2697269563,18545
yayayayayayayayayayay I FINALLY GOT THE #NEWTWITTER,2697268846,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697268715,18545
Tak i ja se dockal. Mam novej twiteeeeeer! :D #newtwitter,2697266863,18545
@BichaSXXI tienes el #NewTwitter ??,2697266478,18545
Quem gosto do #NewTwitter ????,2697265099,18545
i just got the #newtwitter,2697264967,18545
"@ddlovato hey Demi, do ya have the #NewTwitter ? If you do, do you like it?",2697264789,18545
"@ismiseadam sent it, #NewTwitter dosent notify peoples of new dm's yet :/",2697264716,18545
RT @GabbyQuinteros: New #pic for my #newtwitter & #oldtwitter lovers. Luv being part of #TeamBJ. Happy #FMIF! Retweet http://yfrog.com/65ad,2697264220,18545
"bom bom , lmao #newtwitter can gwan :)",2697263090,18545
Aonde eu vejo as minhas DM´s nesse #newtwitter?,2697262579,18545
RT @TweetSmarter: How to Customize the #NewTwitter Design (for geeks): http://j.mp/bk474l,2697261930,18545
"Wow there, #NewTwitter is now up on my end.",2697261139,18545
I swear some people dont know how to use this #NewTwitter...,2697261055,18545
@gr33ndata do u know why twitter keeps on displaying #Arabic letters separated in my #firefox page? #help #newtwitter #encoding,2697260743,18545
"RT @GabbyQuinteros: A #nsfw #newtwitter pic! @ClubCarmenXXX & me, @GabbyQuinteros. Retweet If You Like It. http://yfrog.com/41ui7j",2697260699,18545
Back to the old twitter for now.  #newtwitter is still too buggy.,2697259781,18545
Back to the old twitter for now.  #newtwitter is still too buggy.,2697259681,18545
"A_A , #Newtwitter",2697259043,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697255944,18545
trying out #newtwitter and it seems to do the job.  reached 100 tweets now and getting in the swing of this thing now.,2697255490,18545
"RT @matthewemay: That's how we r hardwired! RT @bikerly why do we time & again make things more complicated, less elegant? #newtwitter for",2697255465,18545
With the functionality of #newtwitter is it really necessary to use Api's like Hootsuite?,2697255271,18545
o #newtwitter flopou o coitado do @aristotelesjr  KKKKKK,2697253088,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697252370,18545
Not sure if I like the #newtwitter or not. (finally have it) What's everyone else's thoughts?,2697252033,18545
Long time no tweet. Maybe that's because I've not much to tell...Oh yeah actually I do have something to tell. The #NewTwitter is Fresh!,2697251542,18545
The #NewTwitter and #IE9 go great with each other!  http://twitpic.com/2whpen,2697251152,18545
I'm diggin the #newtwitter.,2697250838,18545
"You know, #newtwitter, I'm used to pressing F5 to refresh on every other page on the planet.  Why move it?  Dumb, dumb, dumb.",2697250693,18545
I finally have #newtwitter! #iconsftw,2697250438,18545
Nome : #NewTwitter Função : Clicar em Leave Preview,2697250128,18545
Everytime I sign in it keeps asking do I want to try #newtwitter but I'm scared that I won't like it and it won't change back!,2697249659,18545
RT @GabbyQuinteros: Posting boob pics on #newtwitter #Facebook would not allow is #myweakness. Retweet If You Like This http://yfrog.com/6q,2697248748,18545
muito show esse #NewTwitter,2697247791,18545
RT @DeathStarPR: We still don't have #NewTwitter. Hard to believe that people still discriminate against evil totalitarian dictatorships in,2697247296,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697246411,18545
I like the #NewTwitter better than the old twitter :D seriously,2697245216,18545
#NewTwitter http://t.co/NsKvbKT,2697244373,18545
I finally have #newTwitter ... & I hate it.,2697243878,18545
@chrismasterson thank you for giving the world the Feathers extension. We can all now enjoy the #NEWtwitter.,2697243781,18545
RT @gagasaysdance: RT if you think #oldtwitter is better than #newtwitter.,2697243574,18545
I don't know about you but I like the #newtwitter :) <33,2697243344,18545
this #newtwitter is pretty cool,2697242573,18545
Dear #newtwitter I dont like you.I want old twitter back,2697242293,18545
I don't like #newtwitter :/,2697241353,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697240983,18545
aprendiendo con el #NewTwitter : $,2697240071,18545
loving the layout of #newtwitter......,2697239792,18545
#newtwitter isn't all that bad.,2697239725,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697239295,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697238213,18545
#NewTwitter,2697236760,18545
I wont change to the #newtwitter before @twitter makes me. #ismypoison,2697235180,18545
Quem aí ta no #newtwitter?,2697235038,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697234553,18545
RT @GabbyQuinteros: Love you guys! You guys get me in the mood. Retweet this #newtwitter pic if You Like It #nsfw http://yfrog.com/mc8zyj,2697231816,18545
RT @GabbyQuinteros: Posting boob pics on #newtwitter #Facebook would not allow is #myweakness. Retweet If You Like This http://yfrog.com/6q,2697230487,18545
I have the #newtwitter. Blessing or curse? I haven't decided yet.,2697228895,18545
@TeeMade302 lol wtf u usin the #oldtwitter or #newtwitter ?,2697228763,18545
I'm tweeting from the #NewTwitter. How fun.,2697226539,18545
#NewTwitter is not bad why do PPL hate it !!,2697225769,18545
RT @jhonathan_hs: Naum gosto do #newtwitter ....,2697222541,18545
I like the #newtwitter,2697221249,18545
Finally! #newtwitter,2697220654,18545
#newtwitter cold. cant even lie.,2697220447,18545
Naum gosto do #newtwitter ....,2697220200,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697219373,18545
i think i like my layout .. just not on #newtwitter .,2697218993,18545
this #newtwitter is giving me a headache.,2697218932,18545
#newtwitter + #neworkut = travação total,2697216671,18545
I think I officially find the #NewTwitter nicer than TweetDeck. Don't y'all think so?,2697216489,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697216284,18545
#newtwitter !!!,2697213284,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697212718,18545
"RT @Ysabeluna: just click ""leave preview"" after clicking your avatar at right upper corner RT @sharonthekiwi Anybody know how I can get out",2697212171,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697209606,18545
RT @vickyvette The thought of a permanent switch to #newtwitter is making me twitch..  - I thought the thought of me was making you twitch.,2697206962,18545
"Haha, I was about to say the same thing! RT @sharonthekiwi oh. #newtwitter is still here. I thought it was just a horrible dream.",2697206390,18545
Gostei do #NewTwitter ! SJIOAJSIOAJSOIAJ,2697206277,18545
"@StyleSanctum what, clean up who I follow? easy with #newtwitter since it's all on one page now.",2697205766,18545
@3oscars4meryl ive just started using the #newtwitter and i'm finally getting the hang of it. it gets easier :),2697204520,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697203228,18545
Really likes the #NewTwitter. Having used it for a few hours I'm tempted to use it instead of Tweetie...,2697202525,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697201418,18545
oh. #newtwitter is still here. I thought it was just a horrible dream.,2697201327,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697201240,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697200146,18545
#NewTwitter - me likey,2697199984,18545
they keep advertising #NewTwitter but when is it gunna happen?,2697199854,18545
yea! #newTwitter!,2697199129,18545
Going through my followers with the endless scrolling feature on  #NewTwitter and following people I may have missed (:,2697198327,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697197863,18545
I finally tried #newtwitter and I didn't like it.,2697197703,18545
#NewTwitter!! Awesome!!!!,2697197144,18545
#newtwitter - Is Twitter Your #1 Free Traffic Source? If Not Then Read This -  http://miniurls.it/cJ2ClZ,2697196972,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697196613,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697195981,18545
"""Pssst... the new version of Twitter is here. [Try it now!]"" Pssst... the new version of Twitter is ADD/ADHD and it SUCKS. #newtwitter #FAI",2697195844,18545
my #newtwitter won't work..wtf.,2697195778,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697195623,18545
this #newtwitter is making me wanna kick tha damn computer over!,2697195564,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697195461,18545
#ShoutOut to all my NEW followers <3 .... I am trying to followback it is just taking a moment #NewTwitter a mess,2697195389,18545
IF U HAVE A #NEWTWITTER!!! AND ILL #FOLLOW YOU ILL BE SIGNED TO #YOUNGMONEY ONE DAY!!! THIS Is A NEW ACCOUNT!! FOLLOW!!!,2697195330,18545
RT that's why your awesome @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks),2697195034,18545
back to old twitter already.......do NOT like #newtwitter not one bit!!!!!,2697194382,18545
"Liking the #newtwitter web interface, definitely inspired by iPad UI i think",2697194277,18545
Finally got the #NewTwitter update! Amazing!!,2697193990,18545
somebody plz tell me HOW TO GET OUT OF #NEWTWITTER?,2697193862,18545
"I'd like #NewTwitter better if I could resize sections. waste of space for how I view @twitter. also, why aren't characters counting down?",2697193310,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697193270,18545
I don't really like the #newtwitter,2697193101,18545
tell twitter you want the choice to use Twitter or #NewTwitter don't let them force you to use one sign Twitition http://twitition.com/jjnc,2697193094,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697192891,18545
aaaa eu gosteei mtmtmt desse #newtwitter,2697192560,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697192301,18545
to no #newtwitter é legalzinho,2697192225,18545
@seattlefemme I'm still trying to figure that out myself about the #NewTwitter,2697192042,18545
RT @vickyvette: Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the,2697190285,18545
Even though I don't like #newtwitter it still beats the crap out of #facebook (#facebook sucks) ... retweet if you feel the same way,2697188111,18545
Finally using the #newtwitter,2697186810,18545
Add 950++ followers interested in your NICHE to your Twitter account! #newtwitter Click here:   http://miniurls.it/cBoIGz,2697184517,18545
my #newtwitter is not working. not cool,2697182417,18545
al fin!!! #newtwitter !!! ...ps esta casi iwal no?,2697181037,18545
#newtwitter SUCKS COW NIPPLES !,2697180276,18545
RT @SuggestionBox How would you rank #NewTwitter on a scale from 1 to 10?,2697180048,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697178873,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697178593,18545
wtf the #newtwitter SUCKSSS BUTTHOLE; i knew i should of nver tried it; wahhh! can i go bak 2 the old 1?? if not im deactivatin this shit.,2697178399,18545
Im so siked for the #newtwitter.,2697177958,18545
IF U HAVE A #NEWTWITTER!!! AND ILL #FOLLOW YOU ILL BE SIGNED TO #YOUNGMONEY ONE DAY!!! THIS Is A NEW ACCOUNT!! FOLLOW!!!!!,2697176256,18545
@NicolesTweetz on the #newtwitter I can't find the reply #fail,2697176212,18545
eu queroooo #newtwitter,2697175257,18545
One thing I don't like about the #newTwitter is the Reply options. It's harder to group several Replies together; now have to cut & paste,2697175060,18545
que feo el #newtwitter,2697174743,18545
@nickhalstead howdy Nick. any chance I could get in the datasift alpha. Looking for hate #newtwitter by users with a given follower count,2697174226,18545
"my problem with #newtwitter is that half the screen is pointless BS. i know who i follow, dammit.",2697173685,18545
@vickyvette kinda like #newtwitter even with its faults the 1 thing that makes it BEST is not having 2 click on links to see pics (no virus,2697173033,18545
RT @gagasaysdance: RT if you think #oldtwitter is better than #newtwitter.,2697172204,18545
not sure whether I like the #newtwitter ...,2697171372,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697170852,18545
ok gonna give this #newtwitter a go......,2697170416,18545
The #newtwitter is crap,2697170243,18545
"Dear #NewTwitter, light-gray letters on a green background are hardly readable. That is all.",2697170219,18545
My RT doesn't work on the #newtwitter. :0(,2697169976,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697167801,18545
i switched to the #newtwitter and it sucks. i want the old one baaack!,2697167790,18545
RT @GabbyQuinteros: Posting boob pics on #newtwitter #Facebook would not allow is #myweakness. Retweet If You Like This http://yfrog.com/6q,2697167781,18545
"I have to admit, I like the look of the #NewTwitter. Pretty easy to use.",2697166911,18545
i know im late but..im feeling this #newtwitter,2697166873,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697165669,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697165518,18545
RT @OneLag: #newtwitter usa scrollbar infinita #epicfail,2697165461,18545
@iBeliebinLerman how do u get out of #newtwitter?,2697165253,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697164696,18545
RT @GabbyQuinteros: Posting boob pics on #newtwitter #Facebook would not allow is #myweakness. Retweet If You Like This http://yfrog.com/6q,2697164253,18545
"dear #newtwitter, i'm going back to the old twitter",2697164073,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697162450,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697161931,18545
Não curti o #NewTwitter :(,2697161490,18545
"RT @matthewemay: That's how we r hardwired! RT @bikerly why do we time & again make things more complicated, less elegant? #newtwitter for",2697161457,18545
Testando o #NewTwitter... Sou mais o Tweetdeck!,2697161363,18545
RT @EDouglasWW: So #newtwitter actually does block you from seeing a user that's blocked you... but I still have to see his crap when it's,2697161327,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697161017,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697160903,18545
The thought of a permanent switch to #newtwitter is making me twitch..,2697160839,18545
I dont like #newtwitter .,2697160836,18545
Shout outs to @NICKIMINAJ @TerrenceJ106 @Tyga @liltunechi @LilTwist and the young money fam!!! FOLLOWW MEE EVERYONE if u have a #newtwitter,2697159558,18545
#anydoe ... #newtwitter sucks,2697159523,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697159508,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697159304,18545
RT @vickyvette: If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697158395,18545
AAAAAAAAAAAAAAAAAH #NEWTWITTER AQUI *-------------------*,2697157739,18545
Welcome to #newtwitter,2697157241,18545
#Myweakness #newtwitter,2697157033,18545
"RT @CaptainBluntman: Stop asking me to try the #NewTwitter ..i den hit the maybe later button a million times, so cleary i dont want to",2697156323,18545
Prefere o #NewTwitter ou o #NewOrkut ? http://4ms.me/coMngG,2697156014,18545
If you like #OldTwitter waaaay better than #NewTwitter > retweet :),2697155936,18545
RT @gagasaysdance: RT if you think #oldtwitter is better than #newtwitter.,2697154326,18545
haha. i got sick of #newtwitter. so i'm on the computer on mobile twitter. FTW!,2697151842,18545
"RT @matthewemay: That's how we r hardwired! RT @bikerly why do we time & again make things more complicated, less elegant? #newtwitter for",2697151554,18545
has #NewTwitter so has taken the opportunity to update his Twitter design - check it out and let me know your thoughts.,2697151545,18545
Estou usando o #NewTwitter,2697149576,18545
i like #newtwitter #thatisall,2697149318,18545
#NewTwitter responds to #Apple multitouch between columns. This is fantastic.,2697145975,18545
"Still liking #newtwitter; tho' wish it were easier to see how people posted a tweet (from web/tweetdeck/etc), as it was on #oldtwitter.",2697142479,18545
#newtwitter isnt all that,2697142436,18545
Nothing to hide.. #realname #newtwitter,2697140749,18545
RT @EDouglasWW: So #newtwitter actually does block you from seeing a user that's blocked you... but I still have to see his crap when it's,2697140476,18545
"Dear #newtwitter banner at the top of the web page, I tried you, didn't like you so I'm moving on. Now please go away.",2697140446,18545
#newtwitter getting on my nerves,2697138078,18545
#newtwitter usa scrollbar infinita #epicfail,2697138013,18545
"My favorite photos from @nextnew's Comic Con adventure: http://shey.it/bQftA6 (wow, love how #newtwitter handles Flickr sets) #NYCC",2697137329,18545
RT @gagasaysdance: RT if you think #oldtwitter is better than #newtwitter.,2697137275,18545
#newtwitter and new facebook chat all in one day?  this has got to be one of the best days ever!!!,2697136727,18545
"That's how we r hardwired! RT @bikerly why do we time & again make things more complicated, less elegant? #newtwitter for instance :)",2697131788,18545
Até que eu curti o #NewTwitter,2697130370,18545
o #newtwitter é legal,2697128693,18545
#newtwitter,2697128318,18545
"#newtwitter ""It pisses me right off""",2697127531,18545
"Its a hell zone. Dark & twisty. Lol. RT @emfinn: @Rainandflames #newtwitter is terrible.  Go back, go back! LOL",2697126973,18545
I'm not sure if I like #NewTwitter,2697122890,18545
RT @SuggestionBox: How would you rank #NewTwitter on a scale from 1 to 10?,2697122038,18545
#NewTwitter how can I delete a tweet? This is ridiculous.  There's no delete button. #annoyedbynewtwitter,2697121169,18545
"I finally got #NewTwitter, I'd still rather just check it on my Nexus.",2697120594,18545
RT @_Gbaby_: I Like The #newtwitter,2697119621,18545
Eu gostei do #newtwitter,2697119132,18545
"@Rainandflames #newtwitter is terrible.  Go back, go back! LOL",2697118988,18545
@JakeAryehMarcus Yup. #NewTwitter screws up your background. You're supposed to adjust it to 112 pixels wide. Did I ask for this?,2697118573,18545
@KeshaSuja Ah eu curti o #newtwitter,2697117120,18545
EU GOSTEI DO #newtwitter =/! #oremos,2697115710,18545
back to #newtwitter,2697115219,18545
Queem aee tem o #newtwitter  ?,2697115086,18545
"@KeshaSuja Ahr Eu atee que Gostey do #NewTwitter , to Usando ele ;D",2697114926,18545
loving this #newtwitter,2697112647,18545
#NEWTWITTER HAS GROWN ON ME.,2697112308,18545
I'm trying again the #newtwitter .____.,2697112059,18545
@CarolynP1CMoney Hey Girl!!! Welcome to the #NewTwitter! Haven't talked to you in forever!,2697111936,18545
o ok so it aint my internet or nuttin cool RT @_dbricks: @ChewOnRico I noticed that too. that's why I don't use #newtwitter ..,2697110834,18545
RT @camiaz: eu tenho o #NewTwitter!!!,2697110749,18545
#newtwitter is awesome,2697108572,18545
I Like The #newtwitter,2697108378,18545
#newtwitter does not work right on my laptop,2697108288,18545
i havent been checkin my new followers since i got the #newtwitter,2697106376,18545
So #newtwitter actually does block you from seeing a user that's blocked you... but I still have to see his crap when it's retweeted?,2697104612,18545
"RT @Thrax: Jestli vám pijde #NewTwitter nepehledný, urit Safari extension Feather. http://chrismasterson.me/feather/",2697104380,18545
whoa...the #newtwitter is kinda freaking me out...but i like it. :),2697100518,18545
@ChewOnRico I noticed that too. that's why I don't use #newtwitter ..,2697100246,18545
@AlexCaige I did now. Stupid #NewTwitter doesn't notify you when a new DM comes in.,2697100221,18545
eu tenho o #NewTwitter!!!,2697099773,18545
I finally have the #NewTwitter!!!,2697097629,18545
"Holy shit, you'll get used to the #newtwitter, don't cry!",2697097226,18545
"Ehh, #Newtwitter? http://clicktotweet.com/a29de",2697096835,18545
